"3288","FLOOR MOUNT RACKS","RACK","Adopter Kit/19'/Loops (for Computer Rack)","0.00 No","2021-07-02 04:43:28.661669"
"3289","Adobe Photoshop","; Not Applicable","ADSK ACAD Lt 2014 Slm -5 User","Array","2021-07-02 04:43:28.758188"
"3290","OLT & ONU","AIRPRO","Aepon 1501-1 Port ONU"," 15.00 No","2021-07-02 04:43:28.853423"
"3291","OLT & ONU","AIRPRO","AEPON 4402 2 PORT OLT"," 1.00 No =  1.00 PCS","2021-07-02 04:43:28.949437"
"3292","EPON OLT","AIRPRO","AEPON 4404-4 Port OLT"," 1.00 No =  1.00 PCS","2021-07-02 04:43:29.045610"
"3293","EPON OLT","AIRPRO","Aepon-4408 8GE","Array","2021-07-02 04:43:29.145423"
"3294","EPON OLT","AIRPRO","AEPON 4 PON Port OLT","0.00 No = 0.00 PCS","2021-07-02 04:43:29.241713"
"3295","EPON OLT","AIRPRO","AEPON -5404"," 1.00 No =  1.00 PCS","2021-07-02 04:43:29.337584"
"3296","Hardware","Others","AHUJA SSB 120","0.00 No","2021-07-02 04:43:29.430396"
"3297","CEILLING MOUNT AP","AIRPRO","AIR-1200 MBPS DUAL BAND 2.4/5GHZ Ceilling Mount"," 1.00 No =  1.00 PCS","2021-07-02 04:43:29.524482"
"3298","CEILLING MOUNT AP","AIRPRO","Air-Ac1200-Dualband 2.4G/5G-1200mbps Outdoor Ap BTS","Array","2021-07-02 04:43:29.624588"
"3299","ADSL & ROUTERS","AIRPRO","AIR BGN- 1122 5DBI (300mbps)","-15.00 No = -15.00 PCS","2021-07-02 04:43:29.717426"
"3300","OUTDOOR AP","AIRPRO","AIR BHEEM 2322 300 MBPS 5.8GHZ","0.00 No = 0.00 PCS","2021-07-02 04:43:29.812994"
"3301","OUTDOOR AP","AIRPRO","AIR BRIDGE 5 5-11ac 450mbps Remote CPE with Built in Antenna"," 33.00 No =  33.00 PCS","2021-07-02 04:43:29.905294"
"3302","Air Pro","AIRPRO","AIR CONNECT2"," 13.00 No =  13.00 PCS","2021-07-02 04:43:29.998324"
"3303","OUTDOOR AP","AIRPRO","Air Dhruv- 900Mbps High Power Outdoor AP"," 1.00 No =  1.00 PCS","2021-07-02 04:43:30.093535"
"3304","OUTDOOR AP","AIRPRO","AIR DRONE 2321 (150mbps Outdoor CPE 2.4GHZ)"," 19.00 Box =  19.00 PCS","2021-07-02 04:43:30.186184"
"3305","ADSL & ROUTERS","AIRPRO","AIRDSL A-1144 (150mbps Adsl+Router)"," 118.00 No =  118.00 PCS","2021-07-02 04:43:30.281794"
"3306","ADSL & ROUTERS","AIRPRO","AIRDSL A-1155 (300mbps Adsl+Router)"," 20.00 No =  20.00 PCS","2021-07-02 04:43:30.377415"
"3307","OUTDOOR AP","AIRPRO","AIR LAKSHYA 2.4 GHZ 300 MBPS AP/Client"," 8.00 No =  8.00 PCS","2021-07-02 04:43:30.473250"
"3308","CEILLING MOUNT AP","AIRPRO","AIR-M600 MBPS CEILLING MOUNT AP","0.00 No = 0.00 PCS","2021-07-02 04:43:30.569399"
"3309","CEILLING MOUNT AP","AIRPRO","AIR MAX 9800A 300MBPS High Power Access Point","0.00 No = 0.00 PCS","2021-07-02 04:43:30.662488"
"3310","CEILLING MOUNT AP","AIRPRO","Air Mo750 Dual Band 11AC","0.00 Box = 0.00 PCS","2021-07-02 04:43:30.758186"
"3311","OUTDOOR AP","AIRPRO","AIR NaMo2 300 MBPS 2.4GHZ"," 1.00 No =  1.00 PCS","2021-07-02 04:43:30.853407"
"3312","AP Cable","Molex Components","Air Pigtail Cable"," 2.00 mtr =  2.00 PCS","2021-07-02 04:43:30.945479"
"3313","CAMERA POE SWITCH","AIRPRO","Airpro 10/100/1000 POE Injector"," 1.00 No =  1.00 PCS","2021-07-02 04:43:31.037706"
"3314","CAMERA POE SWITCH","AIRPRO","Airpro 10/100 POE Injector"," 16.00 No =  16.00 PCS","2021-07-02 04:43:31.130938"
"3315","EKIN Camera","EKIN","AIRPRO 1100 UP-HD VIDEO PTZ CAMERA"," 2.00 No =  2.00 PCS","2021-07-02 04:43:31.225330"
"3316","ETHERNET SWITHCES","AIRPRO","AIRPRO 16 Port Fiber Switch
","Array","2021-07-02 04:43:31.325414"
"3317","ACCESS POINT POE SWITCH","AIRPRO","Airpro 16 Port POE Switch (AP1416)","0.00 No = 0.00 PCS","2021-07-02 04:43:31.418766"
"3318","ETHERNET SWITHCES","AIRPRO","AIRPRO 8 Port Fiber Switch (AP-A8001F)"," 1.00 No =  1.00 PCS","2021-07-02 04:43:31.514321"
"3319","CAMERA POE SWITCH","AIRPRO","Airpro 8 Port POE Switch with 12volt Poe","0.00 No = 0.00 PCS","2021-07-02 04:43:31.606737"
"3320","EPON OLT","AIRPRO","Airpro Aepon 1504-4 Port ONU"," 3.00 No","2021-07-02 04:43:31.701108"
"3321","OLT & ONU","AIRPRO","Airpro Aepon 4404 ( 4 Port )","Array","2021-07-02 04:43:31.798204"
"3322","Air Pro","AIRPRO","AIRPRO AP310C","0.00 No","2021-07-02 04:43:31.893183"
"3323","AP Cable","Molex Components","Air Pro Cat 6 Cable","0.00 mtr = 0.00 PCS","2021-07-02 04:43:31.985676"
"3324","AIRPRO CABLE","AIRPRO CABLE","AIRPRO CAT6 UTP 4/24AWG CABLE 305 MTR"," 33.00 No =  33.00 PCS","2021-07-02 04:43:32.078339"
"3325","AIRPRO CABLE","AIRPRO CABLE","AIRPRO CAT6 UTP CABLE 4/24AWG 100 MTR"," 8.00 No =  8.00 PCS","2021-07-02 04:43:32.172913"
"3326","Airpro Controller","AIRPRO","Airpro Controller AP-WLC1500"," 2.00 No =  2.00 PCS","2021-07-02 04:43:32.268762"
"3327","CAMERA POE SWITCH","AIRPRO","Airpro ESG-3026 24 Port Giga +2SFP Switch"," 1.00 No =  1.00 PCS","2021-07-02 04:43:32.364880"
"3328","Air Pro","; Not Applicable","AIR PRO KIT","0.00 mtr","2021-07-02 04:43:32.461257"
"3329","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","AIRPRO MM Dual Fiber Media Convertor","0.00 No = 0.00 PCS","2021-07-02 04:43:32.554121"
"3330","CEILLING MOUNT AP","AIRPRO","Air Pro MO-1200 MBPS Outdoor Ap"," 16.00 No =  16.00 PCS","2021-07-02 04:43:32.648780"
"3331","CEILLING MOUNT AP","AIRPRO","Air Pro MO-750 MBPS Outdoor Ap"," 15.00 No =  15.00 PCS","2021-07-02 04:43:32.744634"
"3332","CAMERA POE SWITCH","AIRPRO","Airpro POE Adaptor (24vlt 1 AMP)","-1.00 No = -1.00 PCS","2021-07-02 04:43:32.841046"
"3333","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","Airpro Single Mode Fibre Media Convertor","Array","2021-07-02 04:43:32.940814"
"3334","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","AIRPRO SM SINGLE FIBER Giga Convertor","Array","2021-07-02 04:43:33.044909"
"3335","EPON OLT","AIRPRO","Air RB 450","Array","2021-07-02 04:43:33.144864"
"3336","OUTDOOR AP","AIRPRO","Air Setu 2.4 G"," 13.00 No =  13.00 PCS","2021-07-02 04:43:33.238238"
"3337","OUTDOOR AP","AIRPRO","AIR SETU 5.8 Ghz 300 MBPS High Power AP"," 2.00 No =  2.00 PCS","2021-07-02 04:43:33.332959"
"3338","ADSL & ROUTERS","AIRPRO","AIR- VWN156R Router (5DBI)","-6.00 No = -6.00 PCS","2021-07-02 04:43:33.424923"
"3339","ADSL & ROUTERS","AIRPRO","AIR- VWN 300R Router (5DBI)"," 53.00 No =  53.00 PCS","2021-07-02 04:43:33.517177"
"3340","OUTDOOR AP","AIRPRO","Air Wall","Array","2021-07-02 04:43:33.612957"
"3341","OUTDOOR AP","AIRPRO","AIR WAP 1100-300 MBPS (RJ45-RJ11)"," 4.00 No =  4.00 PCS","2021-07-02 04:43:33.705631"
"3342","OUTDOOR AP","AIRPRO","AIR WAP 201 P-24 (WAP100)"," 1.00 No =  1.00 PCS","2021-07-02 04:43:33.798239"
"3343","OUTDOOR AP","AIRPRO","AIR WAP 201 P-48","Array","2021-07-02 04:43:33.898079"
"3344","Wall AP","AIRPRO","AIR WAP 2750 E"," 1.00 No =  1.00 PCS","2021-07-02 04:43:33.992945"
"3345","OUTDOOR AP","AIRPRO","AIR WAP -750MBPS","Array","2021-07-02 04:43:34.092710"
"3346","CEILLING MOUNT AP","AIRPRO","AIR XDS 6500 (2200 MBPS CEILLING MOUNT)"," 2.00 No =  2.00 PCS","2021-07-02 04:43:34.184821"
"3347","DRUM","; Not Applicable","Alpha Opc Drum for Use in HP C7115A","Array","2021-07-02 04:43:34.284711"
"3348","DRUM","; Not Applicable","Alpha OPC Drum for Use in HP Q2612A","Array","2021-07-02 04:43:34.384957"
"3349","DRUM","; Not Applicable","Alpha Opc Drum for Use in HP Q5949A","Array","2021-07-02 04:43:34.484773"
"3350","DRUM","; Not Applicable","Alpha Opc Drum for Use in Samsung 1210/1710","Array","2021-07-02 04:43:34.580932"
"3351","DRUM","; Not Applicable","ALPHA OPC DRUM FOR USE in SAMSUNG 1610","Array","2021-07-02 04:43:34.680793"
"3352","DRUM","; Not Applicable","Alpha Opc Drum ROPC1610","Array","2021-07-02 04:43:34.781037"
"3353","DRUM","; Not Applicable","Alpha OPC Durm for Use in CB 488A/36A","Array","2021-07-02 04:43:34.880581"
"3354","DRUM","; Not Applicable","Alpha OPC Durm for Use in HP Q2612A","Array","2021-07-02 04:43:34.992702"
"3355","UBI Quiti","Others","AM-5G19","Array","2021-07-02 04:43:35.092603"
"3356","UBI Quiti","Others","AMO-2G-13 (13 DBI Antinna)","Array","2021-07-02 04:43:35.200418"
"3357","AMP Cable","Molex Components","AMP IO Blue","Array","2021-07-02 04:43:35.318496"
"3358","AMP Cable","Molex Components","Amp Patch Panel 24port","Array","2021-07-02 04:43:35.425995"
"3359","AMP Cables","Molex Cable","AMP -TYCO CAT-6 UTP CABLE 305MTR"," 1.00 Box =  1.00 No","2021-07-02 04:43:35.520807"
"3360","FLOOR MOUNT RACKS","RACK","Angel Pair/1000/Black","0.00 No","2021-07-02 04:43:35.613660"
"3361","Fortigate","Others","Annual Maintenance Charges"," 1.00 No","2021-07-02 04:43:35.706144"
"3362","; Primary","; Not Applicable","Anroide Box","Array","2021-07-02 04:43:35.814269"
"3363","Studio","Others","ANTEC 650 WT SMPS
VP650P PLUS EC","0.00 No","2021-07-02 04:43:35.909106"
"3364","Studio","Others","ANTEC CABINET NX200","0.00 No","2021-07-02 04:43:36.002475"
"3365","Hardware","Others","ANTEC POWER SUPPLY 450W","0.00 No","2021-07-02 04:43:36.097429"
"3366","Studio","Others","Antec PSU ATOM V550 IN","0.00 No = 0.00 PCS","2021-07-02 04:43:36.193371"
"3367","Antenna","; Not Applicable","ANTENNA","Array","2021-07-02 04:43:36.292850"
"3368","Eset","Others","Antivirus Eset NOD32 3 User 1 Year","Array","2021-07-02 04:43:36.400913"
"3369","Eset","Others","Antivirus Eset Smart Security 3 User 1Year","Array","2021-07-02 04:43:36.501141"
"3370","Software","; Not Applicable","Antivirus for PostMaster Emterprise (Ver.8) 25 User","Array","2021-07-02 04:43:36.601007"
"3371","Hardware","Others","AOC -KM100 Optical Mouse & Keyboard","Array","2021-07-02 04:43:36.705030"
"3372","Hardware","Others","AOC LED 18.5; E970 SWNL","0.00 No = 0.00 PCS","2021-07-02 04:43:36.798627"
"3373","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","AP1000SX-1.25 GBS-550M-LC DDM"," 19.00 No =  19.00 PCS","2021-07-02 04:43:36.893406"
"3374","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","AP-10G-LR-LC-20 SFP MODULE"," 2.00 No =  2.00 PCS","2021-07-02 04:43:36.989473"
"3375","CAMERA POE SWITCH","AIRPRO","AP 1205 Poe Adaptor 48 Volt - 1.35 Amp"," 7.00 No =  7.00 PCS","2021-07-02 04:43:37.082845"
"3376","CAMERA POE SWITCH","AIRPRO","AP1208E 8 PORT Camera  POE Switch (8+3)"," 6.00 No =  6.00 PCS","2021-07-02 04:43:37.177445"
"3377","CAMERA POE SWITCH","AIRPRO","AP1208f,8 Port POE with Fiber Uplink"," 10.00 No =  10.00 PCS","2021-07-02 04:43:37.270216"
"3378","CAMERA POE SWITCH","AIRPRO","AP1216,16 PORT POE SWITCH","0.00 No = 0.00 PCS","2021-07-02 04:43:37.366259"
"3379","AIRPRO Passive","Airpro Passive","AP 12 PORT PATCH PANEL LOADED"," 8.00 No =  8.00 PCS","2021-07-02 04:43:37.462009"
"3380","ACCESS POINT POE SWITCH","AIRPRO","AP-1404  4 Port 10/100 POE Switch (4+1)","0.00 No = 0.00 PCS","2021-07-02 04:43:37.558086"
"3381","; Primary","; Not Applicable","AP1504HWFX","0.00 No","2021-07-02 04:43:37.653457"
"3382","AIRPRO Passive","Airpro Passive","AP 1 PORT FACE PLATE"," 90.00 No =  90.00 PCS","2021-07-02 04:43:37.749616"
"3383","CAMERA POE SWITCH","AIRPRO","AP-2105 LRE","Array","2021-07-02 04:43:37.849474"
"3384","Air Pro","AIRPRO","AP-2SX -SMSF-20KM","0.00 No = 0.00 PCS","2021-07-02 04:43:37.945535"
"3385","AP Cable","Molex Components","AP 6 Core SM Fiber","Array","2021-07-02 04:43:38.041426"
"3386","Gift Items","; Not Applicable","AP  Anti-theft Laptop bag"," 13.00 PCS","2021-07-02 04:43:38.134226"
"3387","Gift Items","; Not Applicable","AP bt speaker","0.00 PCS","2021-07-02 04:43:38.229555"
"3388","AIRPRO Passive","Airpro Passive","AP CAT6 0.5 Mtr PATCH CORD","0.00 No = 0.00 PCS","2021-07-02 04:43:38.321647"
"3389","AIRPRO Passive","Airpro Passive","AP Cat6 24 Port Patch Panel AP-001","Array","2021-07-02 04:43:38.417683"
"3390","AIRPRO Passive","Airpro Passive","AP CAT6 24 PORT PATCH PANEL LOADED"," 21.00 No =  21.00 PCS","2021-07-02 04:43:38.513373"
"3391","AIRPRO Passive","Airpro Passive","AP CAT-6 DataGate Jack, Shuttered (orange)","Array","2021-07-02 04:43:38.609716"
"3392","AIRPRO Passive","Airpro Passive","AP CAT-6 DataGate Jack, Shuttered  (White) 
"," 127.00 No =  127.00 PCS","2021-07-02 04:43:38.705494"
"3393","AIRPRO Passive","Airpro Passive","AP CAT-6 DataGate Jack, UNShuttered  (White) 
"," 42.00 No","2021-07-02 04:43:38.801714"
"3394","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 10 '"," 96.00 No =  96.00 PCS","2021-07-02 04:43:38.897608"
"3395","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 12'(BLUE)","-13.00 No = -13.00 PCS","2021-07-02 04:43:38.993352"
"3396","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 12'(GRAY)","-25.00 No = -25.00 PCS","2021-07-02 04:43:39.089547"
"3397","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 12'(GREEN)","-5.00 No = -5.00 PCS","2021-07-02 04:43:39.185260"
"3398","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 12'(RED)"," 6.00 No =  6.00 PCS","2021-07-02 04:43:39.281536"
"3399","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 1 Mtr Blue"," 14.00 No =  14.00 PCS","2021-07-02 04:43:39.377604"
"3400","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 1 Mtr Grey","0.00 No = 0.00 PCS","2021-07-02 04:43:39.473339"
"3401","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 2 Mtr","0.00 No = 0.00 PCS","2021-07-02 04:43:39.569535"
"3402","AIRPRO Passive","Airpro Passive","AP CAT6 PATCH CORD 5 MTR"," 86.00 No =  86.00 PCS","2021-07-02 04:43:39.665606"
"3403","Hardware","Others","APC MOBILE POWER PACK 5000MAH","Array","2021-07-02 04:43:39.765491"
"3404","Airpro Controller","AIRPRO","AP CONTROLLER AP WLC2000"," 3.00 No =  3.00 PCS","2021-07-02 04:43:39.861635"
"3405","Hardware","Others","APC UPS 600VA","Array","2021-07-02 04:43:39.957659"
"3406","Hardware","Others","APC UPS SRC1KI-IN","0.00 No = 0.00 PCS","2021-07-02 04:43:40.050582"
"3407","AIRPRO Passive","Airpro Passive","AP DUAL PORT FACE PLATE"," 100.00 No =  100.00 PCS","2021-07-02 04:43:40.145561"
"3408","CAMERA POE SWITCH","AIRPRO","AP-ES106P (AP 1205) Switch","-1.00 No = -1.00 PCS","2021-07-02 04:43:40.241339"
"3409","CAMERA POE SWITCH","AIRPRO","AP-ES-108-2GE"," 97.00 No =  97.00 PCS","2021-07-02 04:43:40.337275"
"3410","ACCESS POINT POE SWITCH","AIRPRO","AP-ES 1424 Switch","Array","2021-07-02 04:43:40.437580"
"3411","CAMERA POE SWITCH","AIRPRO","AP-ESG1024P 24 Port POE Unmanaged Switch (AP 1224)"," 6.00 No","2021-07-02 04:43:40.533308"
"3412","ACCESS POINT POE SWITCH","AIRPRO","AP ESG1024P SWITCH","0.00 No = 0.00 PCS","2021-07-02 04:43:40.629400"
"3413","CAMERA POE SWITCH","AIRPRO","AP-ESG108P (AP1208)Camera POE Switch"," 128.00 No =  128.00 PCS","2021-07-02 04:43:40.721542"
"3414","Air Pro","AIRPRO","AP-ESG1906P-2SFP","0.00 No","2021-07-02 04:43:40.817413"
"3415","CAMERA POE SWITCH","AIRPRO","AP-ESG 1910P 8 Port POE + 2 SFP Uplink"," 16.00 No =  16.00 PCS","2021-07-02 04:43:40.913688"
"3416","CAMERA POE SWITCH","AIRPRO","AP ESG 3010P SWITCH"," 7.00 No =  7.00 PCS","2021-07-02 04:43:41.009603"
"3417","Data Switch","AIRPRO","AP-ESG-3018","0.00 No = 0.00 PCS","2021-07-02 04:43:41.109782"
"3418","CAMERA POE SWITCH","AIRPRO","AP-ESG 3024P 24 Port POE +4 SFP Uplink"," 7.00 No =  7.00 PCS","2021-07-02 04:43:41.205639"
"3419","CAMERA POE SWITCH","AIRPRO","AP-ESR-2108 8 Port Reverse POE Switch"," 13.00 No =  13.00 PCS","2021-07-02 04:43:41.301749"
"3420","AIRPRO MEDIA CONVERTOR & SFP","AIRPRO","AP-GLC -T SFP Module","Array","2021-07-02 04:43:41.397580"
"3421","Data Switch","AIRPRO","AP-GS1008 8 PORT GIGA SWITCH"," 3.00 No =  3.00 PCS","2021-07-02 04:43:41.493384"
"3422","Data Switch","AIRPRO","AP-GS-1016"," 19.00 No =  19.00 PCS","2021-07-02 04:43:41.589406"
"3423","Data Switch","AIRPRO","AP-GS-1024"," 7.00 No =  7.00 PCS","2021-07-02 04:43:41.681664"
"3424","CAMERA POE SWITCH","AIRPRO","AP-GS-1905","0.00 No = 0.00 PCS","2021-07-02 04:43:41.777554"
"3425","CAMERA POE SWITCH","AIRPRO","AP GS1908 8 Port Giga POE Switch","Array","2021-07-02 04:43:41.885630"
"3426","CAMERA POE SWITCH","AIRPRO","AP GS 1910 8 Port POE-2GE + Giga Uplink Switch"," 16.00 No =  16.00 PCS","2021-07-02 04:43:41.981519"
"3427","CAMERA POE SWITCH","AIRPRO","AP-GS1918 16PORT 10/100/1000-2SFP ULPINK SWITCH"," 1.00 No =  1.00 PCS","2021-07-02 04:43:42.077429"
"3428","CAMERA POE SWITCH","AIRPRO","AP-GS-1926 24GE+2SFP GIGABIT FIBER 48V","0.00 No = 0.00 PCS","2021-07-02 04:43:42.173302"
"3429","Air Pro","Others","AP-LB1000 Load Balancer","0.00 No = 0.00 PCS","2021-07-02 04:43:42.273559"
"3430","AP Cable","Molex Components","AP LCLC 5 MTR SM Patch Cord"," 9.00 No =  9.00 PCS","2021-07-02 04:43:42.370233"
"3431","ADSL & ROUTERS","AIRPRO","AP-LT4505- 4G SIM Router"," 1.00 No =  1.00 PCS","2021-07-02 04:43:42.465553"
"3432","; Primary","AIRPRO","AP M2200","Array","2021-07-02 04:43:42.561529"
"3433","Hardware","; Not Applicable","Apple IPhone X 64 GB Space Grey","0.00 PCS = 0.00 No","2021-07-02 04:43:42.657603"
"3434","Hardware","Others","Apple MacBook Pro 16' 16GB RAM 1TB Storage","Array","2021-07-02 04:43:42.753664"
"3435","Air Pro","AIRPRO","AP-R1400D CHASSIS","0.00 No = 0.00 PCS","2021-07-02 04:43:42.846820"
"3436","ACCESS POINT POE SWITCH","AIRPRO","AP Reverse Poe Switch  (NS-RP071E-V12-0D )","Array","2021-07-02 04:43:42.948794"
"3437","PODIUM","EKIN","APS-302 (PHANTOM SUPPLY)","Array","2021-07-02 04:43:43.048875"
"3438","AP Cable","Airpro Passive","AP SC-LC MM Duplex Patch Cord 5 MTR","-10.00 No = -10.00 PCS","2021-07-02 04:43:43.142967"
"3439","AP Cable","Airpro Passive","AP SC-LC SM Duplex Patch Cord 5 Mtr","-7.00 No = -7.00 PCS","2021-07-02 04:43:43.533131"
"3440","AP Cable","Molex Components","AP SC Pigtail MM"," 147.00 No =  147.00 PCS","2021-07-02 04:43:43.624987"
"3441","AP Cable","Molex Components","AP SC Pigtail SM"," 419.00 No =  419.00 PCS","2021-07-02 04:43:43.717461"
"3442","AP Cable","Molex Components","AP SCSC Simplex 3 Mtr Patch Cord"," 63.00 No =  63.00 PCS","2021-07-02 04:43:43.810917"
"3443","AP Cable","Molex Components","Ap Sc-Sc Sm Patch Cord 3mtr","0.00 No = 0.00 PCS","2021-07-02 04:43:43.905399"
"3444","AP Cable","Molex Components","AP SC-ST 5 Mtr MM Patch Cord","0.00 mtr = 0.00 PCS","2021-07-02 04:43:43.997285"
"3445","AP Cable","Molex Components","AP SC-ST 5 MTR SM Patch Cord"," 10.00 mtr =  10.00 PCS","2021-07-02 04:43:44.091093"
"3446","AP Cable","Molex Components","AP ST-LC 5 Mtr MM Patch Cord"," 7.00 mtr =  7.00 PCS","2021-07-02 04:43:44.185611"
"3447","AP Cable","Molex Components","AP ST-LC 5 MTR SM Patch Cord"," 10.00 mtr =  10.00 PCS","2021-07-02 04:43:44.279051"
"3448","CEILLING MOUNT AP","AIRPRO","AP-WAC-2100 1200 MBPS CEILING AP"," 99.00 No =  99.00 PCS","2021-07-02 04:43:44.373628"
"3449","ACCESS POINT POE SWITCH","AIRPRO","Ap Wallmount","Array","2021-07-02 04:43:44.474941"
"3450","Airpro Controller","AIRPRO","AP-WLC1500 Wireless LAN Controller","Array","2021-07-02 04:43:44.571098"
"3451","Airpro Controller","AIRPRO","AP-WLC-3000 WIRELESS CONTROLLER"," 2.00 No =  2.00 PCS","2021-07-02 04:43:44.665563"
"3452","Air Pro","AIRPRO","AP-WLC-7008 CLOUD CONTORAL","0.00 No = 0.00 PCS","2021-07-02 04:43:44.758755"
"3453","Quick Heal Internet Security - Fresh","Quick Heal","AR10 QH Internet Sec. 10 User for 1 Year","-1.00 Box = -1.00 URS","2021-07-02 04:43:44.853542"
"3454","Quick Heal Internet Security - Fresh","Quick Heal","AR1 QH Internet Sec.1 User for 1 Year"," 5.00 Box = -1.00 URS","2021-07-02 04:43:44.947022"
"3455","Quick Heal Internet Security - Fresh","Quick Heal","AR2 Internet Sec 2 User for 1 Yr"," 2.00 Box =  3.00 URS","2021-07-02 04:43:45.041347"
"3456","Quick Heal Internet Security - Fresh","Quick Heal","AR3 QH Internet Sec 3 User for 1 Year"," 3.00 Box =  11.00 URS","2021-07-02 04:43:45.137534"
"3457","ADSL & ROUTERS","AIRPRO","AR525N2 (300mbps Mini AP+Repeater)"," 21.00 Box =  21.00 PCS","2021-07-02 04:43:45.233336"
"3458","ADSL & ROUTERS","AIRPRO","AR526N1 3g Wireless Router with Power Bank"," 105.00 Box =  105.00 PCS","2021-07-02 04:43:45.326948"
"3459","Quick Heal Internet Security - Fresh","Quick Heal","AR5 QH Internet Sec. 5 User for 1 Year","Array","2021-07-02 04:43:45.429386"
"3460","Software","; Not Applicable","Archiving for PostMaster Enterprise (Ver.8) 25 User","Array","2021-07-02 04:43:45.535023"
"3461","EKIN Thin Client","EKIN","Arm-Cortexa9,Quadcore 1.5Ghz","Array","2021-07-02 04:43:45.633550"
"3462","XPEN","Others","Artist 12Pro -Graphic Pen Display"," 1.00 No","2021-07-02 04:43:45.726891"
"3463","Hardware","Others","Artist 13.3Pro -Graphic Pen Display","0.00 No","2021-07-02 04:43:45.821522"
"3464","Hardware","Others","Artist 15.6 Pro Drawing Graphic Display","0.00 No = 0.00 PCS","2021-07-02 04:43:45.915022"
"3465","XPEN","XPEN","ARTIST 22R PRO DRAWING GRAPHIC DISPLAY","0.00 No","2021-07-02 04:43:46.009476"
"3466","Quick Heal Internet Security - Fresh","Quick Heal","AS10 QH Internet Sec. 10 User for 3 Year","0.00 Box = 0.00 URS","2021-07-02 04:43:46.102989"
"3467","Quick Heal Internet Security - Fresh","Quick Heal","AS1 QH Internet Sec. 1 User for 3 Year"," 5.00 Box =  5.00 URS","2021-07-02 04:43:46.197563"
"3468","ASUSTER","ASUSTER","AS3102T V2"," 2.00 PCS","2021-07-02 04:43:46.290960"
"3469","Quick Heal Internet Security - Fresh","Quick Heal","AS3 QH Internet Sec. 3 User for 3 Year"," 2.00 Box =  3.00 URS","2021-07-02 04:43:46.386342"
"3470","ASUSTER","ASUSTER","AS4004T"," 3.00 PCS","2021-07-02 04:43:46.481311"
